codigoine;despesacorrente;despesacompessoal;despesaaquisicaobens;jurosencargos;transferenciascorrentes;terrenoshabitacoes;edificios;infraestruturasbasicas;acessibilidades;outrosinvestimentosbensdecapital;transferenciasoutrasdespesascapital;receitastotais;despesatotal
4502;3202534.39;1798025.24;913159.8;283092.89;208256.46;0;61594.14;174678.69;1588245.97;151945.73;1307157.67;6471108.58;6486156.59
712;7283534.07;4415143.22;1888026.6;53977.36;926386.89;129175.43;1228655.1;64873.87;124357.91;340443.78;784311.06;9705026.2;9955351.22
713;5061324.59;2335878.43;1892559.57;11136.61;821749.98;0;1209943.04;26761.51;221551.9;246942.81;272655.51;7584672.8;7039179.36
1609;28987920.67;16173108.75;8985683.03;319846.7;3509282.19;198578.54;5402779.74;1547519.75;5115089.31;3543265.06;9140517.47;54048326.82;53935670.54
214;4382643.07;2692628.27;1242063.93;62719.76;385231.11;79825.12;2752594.25;136509.41;119727.21;354514.68;1140156.22;8951685.24;8965969.96
311;6143562.67;2944935.46;1839142.95;130320.62;1229163.64;148039.33;760691.7;113249.45;874721.61;921710.84;1394887.12;11642001.38;10356862.72
510;3658323.28;1992620.37;1332966.88;20798.82;311937.21;210565.48;1081825.06;20118.71;189226.57;567783.62;285280.28;6025903.97;6013123
815;8025694.91;4446378.78;2700424.12;72832.85;806059.16;269206.31;138646.32;68896.99;2061913.21;397322.21;236538.78;11249478.76;11198218.73
1316;36759267.83;17451300.84;14267044.88;741090.73;4299831.38;324063.35;4091538.84;323271.17;1872115.47;790015.36;5896588.2;51656960.02;50056860.22
4101;3622013.61;1889404.05;1127196.7;19092.29;586320.57;0;95335.42;49274.57;104658.71;710401.74;711232.55;5135706.41;5292916.6
410;6449872.05;3078998.57;2250004.86;41531.88;1079336.74;13284.7;320994.33;295862.21;500372.08;348310.18;522502.72;8709773.12;8451198.27
1114;43053864.09;18257801.13;16697205.45;338562.75;7760294.76;3232986.53;7703177.35;502254.26;1872874.74;8535711.74;6539723.34;69433941.42;71440592.05
4206;4556206.68;2520434.59;1426863.89;399034.85;209873.35;0;270050.51;14960.89;446.24;488917.07;1884914.1;7145896.79;7215495.49
1420;5130946.07;2990941.33;1781461.33;64011.37;294532.04;334422.2;3286809.28;3594.81;1014103.04;467033.77;500651.82;10990179.12;10737560.99
1610;8223800.68;3868927.57;3508415.83;66699.52;779757.76;23785;3198626.11;557969.92;1684359.64;1145818.96;997883.05;15627874.92;15832243.36
312;47502872.45;19512799.88;20297186.82;454883.03;7238002.72;3091732.59;7789874.2;1651007.44;4132425.68;1175058.3;17560553.06;82949392.32;82903523.72
914;6653577.59;2657200.91;2471787.32;56734.71;1467854.65;75270.42;2106488.34;150072.75;320365.08;327710.28;896404.48;10225107.74;10529888.94
1317;81380852.55;32207563.87;26240543.86;4049336.6;18883408.22;2768992.87;2718667.05;7444.5;1791800.26;2865263.84;35879679.97;119690439.6;127412701
1822;4575770.9;2346057.8;1726537.02;76886.98;426289.1;27472.82;112211.13;30292.1;1142031.98;109278.88;467924.67;6751689.53;6464982.48
617;4591014.96;2902923.56;1083960.94;255040.89;349089.57;288187.1;1669663.54;31502.38;50562.85;677129.86;1757504.61;8389892.37;9065565.3
1713;9636733.29;4447275.76;3650933.48;72890.87;1465633.18;26761.4;2392144.38;417553.9;1303965.11;436287.11;771453.85;15874931.69;14984899.04
1714;16575042.4;7272338.16;5709361.25;249810.02;3343532.97;1531146.55;2643784.34;367724.72;1349050.66;3150069.46;1967117.71;27584464.51;27583935.84
816;19838274.15;8703886.71;6025669.06;802365.11;4306353.27;962896.73;2874219.62;226226.16;1804989.51;1679133.97;26514501.82;53451648.55;53900241.96
511;4546055.63;2473508.9;1701812.74;34490.16;336243.83;9334.22;70157.16;271899.75;1048304.45;613088.96;527109.62;7012793.68;7085949.79
313;17442115.85;7764603.62;6717298.22;441776.41;2518437.6;491820.57;2605827.2;345810.45;1980284.75;729454.62;2324334.65;25964992.56;25919648.09
714;5687251.71;2963491.49;1448337.42;207996.27;1067426.53;7991.14;243584.94;88585.53;141383.95;626201.45;633129.03;7921781.67;7428127.75
411;4956057.46;2447505.48;1709751.08;54588.1;744212.8;60932.18;1966575.66;693734.27;718640.12;2096807.37;426827.85;11029729.84;10919574.91
412;7421965.74;3483011.93;2668656.38;22939.5;1247357.93;31061.83;1197726.21;230348.65;1476375.03;703314.93;1726568.38;13122899.6;12787360.77
1823;30832226.22;14296430.78;10865543.46;455438.44;5214813.54;2919759.87;4104968.83;401190.58;7639988.69;5267732.31;10639767.07;60943812.19;61805633.57
314;8523912.71;4734029.95;2026447.16;204172.15;1559263.45;650;728035.17;48004.91;793932.2;719945.98;878946.78;11664064.07;11693427.75
1824;6509451.92;3007862.62;2347912.43;330877.93;822798.94;6538;1095083.78;36585.77;1309235.17;181209.84;1154958.1;10548137.8;10293062.58
1401;16325780.09;7777882.22;5938365.12;241000.05;2368532.7;698697.34;2995304.25;672247.9;963702.46;1382950.99;2579897.36;25908403.95;25618580.39
101;20043286.26;8350772.13;9228278.9;132448.51;2331786.72;429604.64;843323.46;388169.22;2010201.73;2692128.33;2170118.63;28669554.83;28576832.27
901;4430388.11;1978975.4;1867488.02;64480.35;519444.34;7500;152654.88;173801.65;739297.39;107440.66;877228.36;7687724.79;6488311.05
701;9968145.76;4180266.33;4033348.16;589993.58;1164537.69;94565.95;2080635.23;581786.08;2133121.18;2340185.79;1326072.3;19158813.17;18524512.29
102;10281867.96;4961377.81;4280887.38;74217.65;965385.12;212.77;1383730.61;68760.3;1181022.05;756320.86;2134521.74;17853125.09;15806436.29
801;49823690.8;23375043.58;20210022.9;534449.51;5704174.81;29454.28;3821514.01;2280369.34;2514604.07;1600774.73;1814661.59;61213140.45;61885068.82
1501;13172994.02;6733512.64;4089931.7;16904.8;2332644.88;3698.27;1617843.7;263376.68;1245380.02;580518.04;678541.96;18179962.58;17562352.69
1402;7518937.56;3529638.94;2808624.59;250931.4;929742.63;53043.06;129587.71;155344.5;224363.76;524650.67;1807633.64;10351103.86;10413560.9
1001;20158007.26;7403319.78;9346279.22;527574.54;2880833.72;445921.86;217675.85;24423.48;1206080.51;2007020.6;5649038.86;29753241.93;29708168.42
1502;11550731.43;7262067.6;3148173.23;57078.67;1083411.93;0;687280.33;75600.33;179694.56;787121.76;751045.44;13115390.87;14031473.85
802;5529987.49;2838907.47;2056143.32;26165.99;608770.71;34922.72;168878.93;56260.55;161380.76;1989102.57;809898.82;8347711;8750431.84
1101;18148286.19;9708219.11;5453753.84;259671.11;2726642.13;0;2242914.23;94263.15;1840304.66;237293.26;2089537.4;24534049.83;24652598.89
401;9724073.66;2924879.42;3700470.12;946960.46;2151763.66;731124.59;730886.15;574017.5;2157992.71;668531.99;3070261.78;17645725.13;17656888.38
1701;7079715.99;3600989.9;2593915.23;422169.38;462641.48;71832.26;1357602.52;563389.35;843040.8;293991.51;922706.5;10773541.54;11132278.93
803;7130405.86;3476431.61;2431329.55;70305.55;1152339.15;48452.4;98540.57;21515.42;361786.84;231071.43;2571674.8;10414671.63;10463447.32
201;7287156.48;3363721.94;2828659.98;95022.37;999752.19;14256.56;34534.62;750483.42;1820544.81;636942.21;946869.74;11205804.35;11490787.84
1503;57908259.86;28984188.35;20105041.3;320960.04;8498070.17;428839.56;1521865.07;1559535.88;3990150.46;4545329.91;6447501.67;88612752.45;76401482.41
902;8098889.4;2747053.43;3116408.95;124024.54;2111402.48;11552.42;478505.72;318320.06;2213931.71;1342639.43;2216355.65;15081336.97;14680194.39
1403;11192893.4;5487209.43;4346455.09;148168.52;1211060.36;203406.57;2472109.96;129010.05;1143209.65;371480.96;698839.12;15863872.23;16210949.71
202;8032378.66;4230409.33;2856428.91;89269.72;856270.7;7655.27;204599.04;760886.36;1507760.63;1279644.21;1208332.61;12293637.39;13001256.78
1404;4898973.48;3096998.16;1505703.42;114687.37;181584.53;0;802873.11;54191.76;63199.13;695151.71;761235.16;7307100.02;7275624.35
1201;4542709.41;2581420.62;1587318.78;28938.22;345031.79;105042.22;15747.32;20909.71;395806.02;479146.31;325618.37;5769604.67;5884979.36
1002;4191170.01;1785425.05;1932993.56;53038.56;419712.84;640867.58;371518.04;508182.44;1771728.89;1378621.7;612645.83;9152523.97;9474734.49
203;3408917.25;2123303.97;915949.12;24223.31;345440.85;0;13965;14225.59;74707.21;1530701.87;323350.7;4875875.91;5365867.62
1115;68643261.63;28825564.95;27184292.5;348170.85;12285233.33;1904883.74;4405417.89;3908224.06;953609.84;1745417.33;4190492.56;84784403.73;85751307.05
1301;20885441.1;9291254.46;8976542.62;144432.9;2473211.12;19603.7;540334.64;3416765.82;2585515.59;2144689.72;2610646;32060075.91;32202996.57
301;7756712.67;4054987.55;2632020.42;260598.63;809106.07;23650.17;2754109.06;463808.1;956762.67;321109.5;2326736.48;15025752.49;14602888.65
103;8295477.61;3871743.77;3518007.71;114583.43;791142.7;280899.05;3349149.81;105451.64;835928.9;1512587.47;1592961.58;17722049.5;15972456.06
4301;10361183.6;4310998.63;2226925.17;278511.03;3544748.77;832311.03;1789738.54;168529.45;1444294.73;757601.23;5371588.83;21468923.04;20725247.41
1003;5103257.19;2540075.76;2035416.78;225471.55;302293.1;256391.5;1514992.31;44152.13;1980967.09;432406.38;1278833.4;10534459.55;10611000
1601;11888194.9;5251010.58;4772566.34;395571.96;1469046.02;1141064.15;1376238.27;875991.28;4400237.41;1032799.76;3852116.36;24564411.42;24566642.13
601;8067577.05;3836955.39;3177081.1;118567.38;934973.18;287307.15;1679014.44;103016.4;2744228.02;470336.17;1028977.73;14860777.22;14380456.96
1801;5720650.26;3198942.85;2126188.58;272169.38;123349.45;82880.73;572691.34;107328.31;1298933.65;254147.72;899296.27;8942042.59;8935928.28
104;10031252.37;3611891.83;5491189.58;53878.67;874292.29;222211.83;5213783.64;637040.17;1118108.63;548394.26;1495891.83;19351129.81;19266682.73
702;6285048.62;3064723.81;2486621.8;108510.55;625192.46;33536.25;761122.23;1111562.3;4488;474134.64;1278702.24;9794582.86;9948594.28
1202;3419211.6;1890856.65;1034397.75;29159.82;464797.38;0;380087.99;21202.24;41169;1293303.84;319593.71;5991635.45;5474568.38
1102;8512624.5;4046595.87;3196495.41;93927.44;1175605.78;20000;208012.85;107636.76;290094.38;595713.44;1087764.83;10664417.31;10821846.76
105;34529197.48;11845638.57;5859392.09;6273174.31;10550992.51;3253668.57;994892.94;401503.16;2035949.25;1343789.67;7436306.72;46798047.6;49995307.79
1203;6548180.43;3881898.85;1685855.32;77516.97;902909.29;18645.32;153718.65;194667.55;842795.55;926082.32;966832.54;9652249.97;9650922.36
1103;12524947.51;6658883.96;4133024.71;317094.86;1415943.98;164223;255395.17;269174.33;634154.92;529193.86;4426356.13;16443252.45;18803444.92
1302;9670166.68;5263881.17;3715499.03;75585.48;615201;622625;294922.77;347301.14;1155426.15;2327123.72;1504626.76;15886980.4;15922192.22
302;37889320.84;13671899.94;13385532.79;454584.66;10377303.45;810952.29;1689396.55;257317.56;5908768.7;2148897.95;10194797.67;59373747.5;58899451.56
204;3570946.87;2169382.88;728081.75;43591.57;629890.67;9340.38;9104.53;0;30400.08;543825.54;896801.04;5070890.31;5060418.44
1504;29538027.67;16505508.49;8109768.78;334618;4588132.4;93288;2198871.46;854084.93;996814.94;1542341.81;5359563.22;40272245.06;40582992.03
1004;6758598.69;1996224.81;3329143.35;13894.83;1419335.7;87047.5;1352348.31;1271648.56;1224817.52;1153305.64;467490.65;12202493.62;12315256.87
205;15447423.74;8841177.41;5401004.37;182884.16;1022357.8;58207.56;7139153.07;234885.2;260179.81;1046740.19;3514129.23;27688312.86;27700718.8
501;3633984.13;1233240.62;1834803.62;46098.52;519841.37;15000;1784776.52;4787.23;1364822.72;881243.15;365347.33;7968118.71;8049961.08
1405;13967426.91;7257711.07;4768267.42;59484.37;1881964.05;231373.85;274186.23;442222.29;722188.69;291163.27;1402651.96;16058756.24;17331213.2
1005;6766669.83;4024431.97;2134094.96;99555.39;508587.51;0;42007.16;56798.38;288745.93;108318.44;858308.74;8129312.33;8120848.48
703;5495412.44;3583569.17;1452007.81;240564.82;219270.64;3145.57;113576.32;44426.31;130612.74;400967.74;1597066.39;7391437.77;7785207.51
1702;5600053.17;2632954.98;2091635.53;57716.09;817746.57;103138.09;30016.11;47556.98;773332.61;832475.62;1215682.72;9225961.52;8602255.3
303;47579474.61;27095643.1;12145317.71;1174616.49;7163897.31;0;4474019.67;751384.84;2483979.57;5216614.35;31982183.19;92572701.54;92487656.23
402;21295770.4;6962159.68;12427129.71;246629.45;1659851.56;801488.77;236438.87;261244.07;4050604.47;4286733.05;3909297.35;34800938.69;34841576.98
304;7760830.25;4588185.36;1827707.94;115146.98;1229789.97;62232.27;5436823.82;325680.09;1937500.31;751866.2;2144218.81;18371935.58;18419151.75
1104;7256658.77;3916425.56;2554348.07;77616.49;708268.65;125499.9;473569.14;267003.6;726905.65;437170.1;356126.64;9564400.42;9642933.8
1006;17017616.64;5337519.2;8470413.59;107611.77;3102072.08;260550;4737330.73;19521.71;2900957.01;635748.15;2121044.57;26894721.47;27692768.81
3101;6443477.91;2186385.8;2156808.65;110034.31;1990249.15;179703.55;25002.55;119856.59;800855.46;412311.58;904899.56;9081273.52;8886107.2
4501;3231046;1854044.54;853891.1;431256.21;91854.15;0;0;87721.88;457291.57;214226.42;387506.96;4674843.41;4377792.83
3102;8925425.44;4325935.69;3418981.59;177908.56;1002599.6;348506.08;354970.72;665756.77;5713846.45;486583.33;2027799.63;18651019.11;18522888.42
1602;11369754.4;4970742.59;5457757.04;84648.07;856606.7;1732.5;247196.5;1245638.32;2336398.48;1228564.22;860181.9;17938796.59;17289466.32
1204;6798093.08;4133951.68;2046745.38;17798;599598.02;60869.2;54726.6;41249.52;185921.47;307020.73;132407.04;7522919.02;7580287.64
602;13783943.58;6595944.18;4606732.98;508311.9;2072954.52;452527.79;2946472.63;83951.4;8374802.28;2324694.98;5482216.66;33282182.96;33448609.32
403;5795454.12;2953565.63;1493398.51;165051.76;1183438.22;22311.24;1135395.31;15047.26;398665.01;266413.55;1460508.08;9629351.19;9093794.57
1802;4922997.97;2278390.8;1864332.04;69233.96;711041.17;26065.42;2107484.17;55564.61;145827.01;180612.97;791560.66;8268014.51;8230112.81
1406;13321749.21;7616159.77;3785801.06;768774.33;1151014.05;86388.76;293637.03;65118.4;216861.93;440005.09;4268388.11;20409057.72;18692148.53
1105;117615047.1;34290484.98;47603600.63;589130.43;35131831.05;3980756.05;4902371.85;5319972.2;11154593.6;4671806.17;12393841.48;159763272.7;160038388.4
1007;2707888.83;1529679.58;867675.27;130578.47;179955.51;25553.33;658534.86;75663.32;383933.35;284437.85;450026.45;4613140.31;4586037.99
502;16564859.69;7636282.79;6114662.43;192746.8;2621167.67;3528399.42;10234052.27;587316.83;3836152.86;1243200.37;4948688.23;41289032.5;40942669.67
106;6781247.74;3081807.81;2870922.14;193910.55;634607.24;31970.64;389897.98;46033.12;601226.59;267868.52;1782062.51;9728202.85;9900307.1
1205;4257906.72;2851437.66;1198591.16;16439.49;191438.41;32889.07;237690.31;106886.64;136867.45;331528.99;315336.18;5570176.63;5419105.36
1803;8589127.88;4268529.55;3683018.65;55628.5;581951.18;3889.65;342461.89;1082117.83;1823313.45;518368.38;1398986.08;13684504.69;13758265.16
804;9231065.77;3062923.2;4358811.29;63848.74;1745482.54;121187.02;82269.26;1672739.28;758192.13;1515290.16;352307.29;11447593.55;13733050.91
206;8205730.6;4177849.12;2846516.46;44614.38;1136750.64;562059.82;596673.37;338092.03;410353.18;1708915.96;1069226.41;11877095.64;12891051.37
903;9501616.43;4779262.19;3419793.92;534926.75;767633.57;107311.76;650249.22;114102.9;1417218.09;564455.22;1625877.41;13995808.86;13980831.03
305;10644690.63;4820431.07;4430889.91;368645.44;1024724.21;546876.33;5632929.62;397037.96;1313640.56;618684.82;2357074.42;21570218.56;21510934.34
1407;6568134.45;3466990.05;1951906.21;84924.86;1064313.33;130403.28;235566.13;386167.2;1436531.2;781976.75;2226402.37;11909366.2;11765181.38
1703;16492613.97;9561383.14;5050474.43;326624.96;1554131.44;71502.53;3397530.81;814609.32;4896826.12;1764222.94;3574191.09;30638745.63;31011496.78
1804;8963440.6;4430956.59;3369355.38;10565.09;1152563.54;201906.39;590231.53;495494.13;942564.45;687214.95;1523972.21;15399368.68;13404824.26
603;65661530.89;30092982.16;22405578.04;952737.49;12210233.2;2186389.17;1520676.05;419538.61;4194274.08;2825916.72;11454630.95;88310921.11;88262956.47
604;7041859.89;3494491.4;2815518.36;57333.82;674516.31;25000;1792413.32;471665.91;1208998.84;1223009.46;906131.67;12577752.52;12669079.09
1408;3992127.58;2111828.96;1404308.92;63700.89;412288.81;131038.4;1653666.17;173324.04;43053.43;418976.21;655500.38;7063577.4;7067686.21
1409;12565066.6;6672211.46;4208674.95;89539.11;1594641.08;216076.82;1171852.53;90279.89;1012922.08;3104613.94;986773.59;18725516.3;19147585.45
4901;935424.89;628278.03;275261.22;16611.64;15274;0;48905.55;44656.33;347201.18;250628.12;134358.82;1732210.96;1761174.89
503;17911882.73;7039540.13;6997803.97;969113.4;2905425.23;253850.8;1527244.35;167987.06;4290000.11;3088231.67;5331217.49;29756015.91;32570414.21
1206;4981093;2196817.04;2015900.72;75298.79;693076.45;300003.6;329890;74050.08;74940.5;723119.49;816866.53;7369210.65;7299963.2
207;4390711.42;2539617.4;1285432.76;41058.23;524603.03;1500;63744.26;252278.88;375086.63;589595.03;739105.29;6160195.64;6412021.51
1207;14119095.9;5431958.49;6898296.66;278276.52;1510564.23;317268.59;221063.05;36884.63;480371.06;2252329.4;368664.91;20101307.29;17795677.54
1410;9724410.56;4920470.46;4104260.36;252582.36;447097.38;91201.68;152506.94;1128608.39;1422096.66;2112817.73;1020353.45;16217761.42;15651995.41
107;19270032.4;10677850.07;5657713.13;158683.18;2775786.02;50200;556671.51;326951.08;542557.74;989029.65;3430611.35;25180654.83;25166053.73
306;12538783.05;4404994.38;4920561.94;159581.73;3053645;212215.45;525745.64;0;901373.89;1358193.7;5409472.73;21240615.54;20945784.46
108;12803101.64;4964162.89;6424193.04;224492.74;1190252.97;995340.02;2684841.62;1241482.02;1187178.06;735136.54;2558337.86;21084604.27;22205417.76
704;9510977.35;4990853.65;3154010.32;169171.85;1196941.53;280440;1988099.81;267521.18;2493711.22;848741.59;585521.23;15893302.24;15975012.38
705;32395247.17;20419703.12;8732519.8;1064485.19;2178539.06;167292.4;2405687.19;16590.14;5568696.63;799078.59;7317379.91;48550581.85;48669972.03
307;21479723.9;8613869.97;8298774.55;173230.06;4393849.32;180282.45;821202.65;430604.54;3083824.57;741533.64;7313404.77;33947044.18;34050576.52
805;23820808.71;16287926.1;3741004.55;814577.82;2977300.24;0;852020.55;238552.7;229828.15;994830.44;5278959.39;30989737.46;31414999.94
1303;23595832.09;11694633.32;8991359.25;169738.22;2740101.3;947102.42;7142616.14;843165.94;1288637.39;825752.22;1729444.39;36484670.89;36372550.59
208;9204348.47;4871451.7;2960524.24;116878.77;1255493.76;40000;743328;185232.93;33094.55;684201.45;1284831.05;12013893.27;12175036.45
1411;5644959.48;2399230.76;2379295.04;54763.53;811670.15;416400;2945829.91;176391.6;1566214.01;485781.36;532441.83;11770815.54;11768018.19
605;23654825.9;10951434.52;8085699.57;1163262.04;3454429.77;514052.67;1083313.21;37115.9;1137632.99;393613.79;5038488.01;31633730.58;31859042.47
904;6577506.85;2223698.29;2506746.56;114322.58;1732739.42;256535.12;10500;44496.3;454104.39;465487.03;1099172.84;13387849.11;8907802.53
1008;5133391.26;3252496.09;1477559.87;80248.11;323087.19;14;92665.48;33782.43;583933.6;258291.39;1051419.37;7153666.78;7153497.53
905;8580902.19;2131489.43;4570426.61;1607325.69;271660.46;854405.38;1126645.43;1439897.69;7649188.83;4076377.75;16322551.26;40089621.69;40049968.53
404;5488440.75;2970012.48;1702330.09;248877.24;567220.94;122387.77;528144.52;8616.75;1019723.3;518557.03;1320056.94;9664474.32;9005927.06
1208;3727935.45;1781764.09;1592155.42;48648.17;305367.77;0;82421.58;8688.92;279410.5;1457156.42;393116.11;5501314.65;5948728.98
3103;52842978.48;31005139.06;15946792.75;1117496.72;4773549.95;1068523.43;2674991.95;4801186.99;7876689.5;3024078.4;10288043.53;83147721.29;82576492.28
504;12690574.02;5813034.49;5508749.7;726746.52;642043.31;47451.82;1278268.84;818382.75;3521422.73;1908295.34;6935998.83;26788336.73;27200394.33
1209;4284375.87;2295640.2;1509495.91;35136.31;444103.45;14864.76;661384.65;46702.57;153921.71;864495.77;444051.93;6635558.5;6469797.26
606;4855622.93;2869505.72;1432044;48594.57;505478.64;41935;1036595.62;110663.17;777440.87;245947.18;1245637.56;8363499.11;8313842.33
1412;4664674.86;2477151.09;1769331.23;30487.21;387705.33;203489.91;476716.35;110891.61;162549.08;465325.34;584601.47;6693478.41;6668248.62
1304;48195717.77;24758445.17;17637077.49;459684.82;5340510.29;2231147.3;5973296.3;277521.88;2797793.31;4465096.81;8856901.78;72476247.07;72797475.15
906;6543595.81;3034362.93;1318208.97;166852.58;2024171.33;98033.54;152541.55;724539.61;1017617.77;1223496.17;1670910.16;11461416.37;11430734.61
1505;16394906.25;8974968.13;5463935.36;155142.57;1800860.19;95152.01;1172720.93;160824.28;8140797.38;2064875.97;808276.01;25416432.31;28837552.83
907;20281577.88;10335887.77;6106681.43;1003361.54;2835647.14;715575.78;2115396.95;12793.19;419140.3;504178.17;5653591.79;29568981.36;29702254.06
308;52165466.27;24485256.19;16523404.98;884934.28;10271870.82;1167729.07;12559934.57;90586.61;5012221.29;5831320.82;8855377.36;85554240.77;85682635.99
4701;6840253.8;3510727.31;1939867.72;98975.8;1290682.97;0;20351.68;419837.71;1218056.17;428554.6;2144026.98;10914912.76;11071080.94
505;11024404.45;4714130.03;5212147.38;97590.84;1000536.2;144788.1;1156128.5;84244.1;1094809.1;932406.7;1990382.19;15944848.29;16427163.14
110;15344972.71;7010830.15;7125055.67;427329;781757.89;431934.51;5843636.58;301555.96;2916166.21;2323494.23;3919694.67;30698342.04;31081454.87
806;21029061.74;7897379.88;9974873.29;85663.44;3071145.13;60000;2260770.41;568996.71;2415872.49;1105463.95;1301259.2;28491994.7;28741424.5
4201;6344751.6;2641646.91;2056746.21;143831.08;1502527.4;181117.7;137805.42;594808.02;1323060.32;1180017.24;2239310.66;11897119.65;12000870.96
807;29393745.16;13888419.16;10242588.51;239026.67;5023710.82;98522.56;2256525.23;321533.51;1255715.91;2535263.12;2176065.23;37305089.65;38037370.72
4801;2025108.62;1073495.44;874308.07;25275.36;52029.75;43375;2517729.59;29877.56;79888.21;330099.96;767748.88;6473194.49;5793827.82
4601;4297115.34;1781572.28;1430365.66;688485.03;396692.37;0;379212.16;493990.87;2814111.03;434137.21;2542629.26;12686312.35;10961195.87
1805;10378550.32;4625003.38;3456259.97;256804.06;2040482.91;408261.51;4517735.03;378261.16;1064948.08;437629.91;4607018.37;22201210.47;21792404.38
1009;40278989.44;14043708.28;13803438.4;1074429.21;11357413.55;243247.24;4299742.41;358883.08;3278069.55;1861856.74;10899477.59;57562353.36;61220266.05
1106;439613292;255372940.4;120990740.4;12948835.38;50300775.81;6275382.85;12370598.39;4962206.17;9611106.73;41826385.67;115331533.3;600698240.2;629990505
808;65341718.95;29960894.65;27913190.76;454696.32;7012937.22;768824.92;6027331.4;11607046.51;3990890.19;4994263.89;6640490.92;97991914.83;99370566.78
1107;88470205.98;40387084.46;30597331.93;612702.88;16873086.71;1656861.78;5590130.29;1297565.4;298707.13;1959020.67;9733332.12;107314271.3;109005823.4
1108;14818018.03;5993104.41;6195405.5;447205.84;2182302.28;156000;3397856.8;528016.13;686941.79;418305.49;2601865.33;22642494.44;22607003.57
607;8886076.96;4674232.22;3468202.36;125099.65;618542.73;107511.69;302331.13;409909.14;1118656.98;856903.75;1189145.38;12806545.77;12870535.03
1305;19890637.45;10532529.63;6873468.97;151693.18;2332945.67;142651.4;5351328.49;2787241.72;1216321.76;367655.94;2468478.29;33061119.51;32224315.05
1413;7518330.83;3380305.78;3429263.79;34558.85;674202.41;1500;335915.5;91864.15;942047.66;264332.64;287025.08;9330071.08;9441015.86
405;10743273.43;5346375.5;3559811.98;296567.94;1540518.01;88342.83;1142321.96;434913.06;798277.4;871561.9;3718857.86;17790176.47;17797548.44
3104;9365741.37;4040739.8;4293885.79;340706.31;690409.47;31637.64;61617.19;401690.01;661360.15;632329.23;837714.81;11992574.06;11992090.4
4602;3653323.81;1972388.32;671042.22;70533.84;939359.43;0;353259.75;162237.4;900114.61;121864.41;1218946.84;6200270.76;6409746.82
1109;38374867.98;14454463.57;17507224.16;128301.33;6284878.92;1437978.41;9696191.92;1082531.07;837312.97;3329891.03;1426507.1;55236079.72;56185280.48
1306;42516375.88;19295370.32;14359107.6;1833256.92;7028641.04;242871.85;12099163.46;749672.17;2187862.64;2704239.98;9515340.28;68355865.55;70015526.26
1806;10202628.15;5478539.18;4078814.23;224398.46;420876.28;50903.96;346816.46;587146.93;2665213.28;319698.14;1344903.32;15386478.21;15517310.24
908;3532894.25;1477922.95;1613872.06;65310.04;375789.2;65003.87;548565.86;3289.09;364838.8;1236048.15;713937.42;6462074.33;6464577.44
1307;17537406.21;7411212.89;6696191.84;669266.82;2760734.66;112143.37;913717.3;298209.33;340474.23;103759.77;2979188.38;22194722.21;22284898.59
1010;15995930.4;6179903.22;8260731.81;74106.33;1481189.04;217363.16;314582.08;691211.16;1746826.79;1043693.66;1199282.78;21302925.35;21208890.03
1210;3784089.09;2091488.99;1358162.07;16282.69;318155.34;110960.16;482034.92;186346.19;240229;1152955.54;94487.55;5806644.26;6051102.45
1308;68708857.36;32660588.81;23786484;473874.81;11787909.74;624847.4;12310526.44;1650738.41;4645237.27;3519993.56;14299056.29;105491076.4;105759256.7
111;9100946.59;5285838.67;3225069.19;53712.45;536326.28;812867.32;1127193.26;1129626.64;845087.24;495155.24;1227552.1;16111282.44;14738428.39
909;5509584.45;3091004.49;1629847.53;56534.74;732197.69;20000;820167.47;116499.03;911781.6;716626.78;502427;8609067.29;8597086.33
1603;7708522.49;4569426.36;2009997.7;206513.79;922584.64;7266.49;537223.17;489257.07;2318404.42;578420.39;1428765.71;12659883.28;13067859.74
209;9441825.92;5251758.84;2892244.25;116201.74;1181621.09;343196.9;1025207.68;1060656.75;1966566.28;742256.97;1192096.35;15832301.86;15771806.85
1704;6045584.52;2753884.38;1669923.32;192046.58;1429730.24;67243.9;2124894.29;398659.34;1172121.13;792881.21;697946.85;11737500.97;11299331.24
608;7801675.58;3854845.82;3410227.47;105622.39;430979.9;23495.34;988595.47;388274.15;577060.8;185597.28;567215.61;10420494.5;10531914.23
609;5969447.36;2964148.93;2537202.48;81494.38;386601.57;165635;1588968.18;975181.93;904631.25;243003.38;680413.07;10532721.7;10527280.17
406;6709627.91;3672623.82;2579076.03;77515.21;380412.85;85169;486785.53;244327.29;546247.57;138457.07;1272799.31;9567617.12;9483413.68
407;14226930.8;7602799.65;4586961;383209.85;1653960.3;13456.58;199091.93;786491.94;2388839.56;547563.55;1595006.41;19916024.28;19757380.77
408;8040095.53;3179332.76;4179111.57;101288.16;580363.04;49767.5;893080.96;113990.95;1845825.82;1119009.6;1284579.65;14152068.1;13346350.01
1807;5689838.68;2889017;1696774.5;180990.28;923056.9;488814.78;363475.72;196465.32;657878.53;220792.75;2593581.28;10164931.72;10210847.06
1506;24072597.1;14305220.22;5750279.02;330181.58;3686916.28;43843.19;711728.08;1216846.2;399561.07;1761939.27;2159379.55;30493721.18;30365894.46
1604;9543572.81;4807202.2;3250082.4;158682.17;1327606.04;505533.75;3907061.14;595498.75;1606944.87;326904.63;3218963.71;19792557.31;19704479.66
