codigoine;despesacorrente;despesacompessoal;despesaaquisicaobens;jurosencargos;transferenciascorrentes;terrenoshabitacoes;edificios;infraestruturasbasicas;acessibilidades;outrosinvestimentosbensdecapital;transferenciasoutrasdespesascapital;receitastotais;despesatotal
1114;42479979.17;17072463.79;16263744.33;485173.81;8658597.24;192390.23;2186399.72;525796.87;1674397.47;11288468.06;3362502.46;69109434.84;61709933.98
4206;7874180.44;2605472.33;2633827.76;542524.97;2092355.38;60000;819575.46;401389.95;1706356.86;461705.61;10139317.94;21528282.6;21462526.26
1420;5066662.48;2917880.91;1703055.5;118331.95;327394.12;33274.8;1964674.25;107858.89;1358010.17;1067783.33;481425.92;9676703;10079689.84
1610;7994115.99;3925857.09;3381526.99;153008.67;533723.24;26000;895477.52;472354.41;782364.69;3353111.38;885192.51;14636787.2;14408616.5
312;45998946.25;18733411.27;21984046.78;545515.81;4735972.39;796534.08;7231667.97;4237019.3;3705944.06;1259715.02;19260716.53;82439665.88;82490543.21
914;6664383.6;2753023.13;2034111.96;71061.54;1806186.97;162237.24;2268687.5;98502.29;517914.5;1487558.66;841521.2;12315365.52;12040804.99
1317;78911651.64;33146276.1;28186001.5;4007828.79;13571545.25;2332007.5;7004900.5;315868.19;6082567.24;4808338.84;35243165.11;133914638.9;134698499
1822;4468147.51;2225403.13;1756641.68;97156.67;388946.03;113982.54;174279.26;46555.54;654388.35;1065841.18;477679.98;6758602.89;7000874.36
617;8331731.75;3086654.41;3836310.88;728629.52;680136.94;214616.05;2893069.57;547002.16;1353527.93;1326676.57;1499306.02;16831860.86;16165930.05
1713;9394397.95;4391189.96;3654930.61;87885.91;1260391.47;70163;699851.44;583398.65;2315408.97;700383.46;962135.37;13966861.57;14725738.84
1714;18975409.81;6589565.03;8065861.39;312486.95;4007496.44;1089192.54;2510899.36;420191.41;1343787.28;4273484.93;2433762.16;31040737.87;31046727.49
816;16181448.09;8566657.29;4279154.02;1253719.25;2081917.53;236109.88;1013186.95;58242.61;243185.55;461114.64;6928811.45;25088846.69;25122099.17
511;4482605.24;2446284.25;1565587.37;22307.33;448426.29;174614.25;308710.17;802368.87;613325.27;1003743.2;657545.16;8344226.14;8042912.16
313;17519850.98;7996602.18;6233171.99;582300.33;2707776.48;795889.79;2193178.59;420598.09;2045434.82;426547.25;2281834.3;25214921.91;25683333.82
714;5753770.36;3239410.68;1688817.38;149918.48;675623.82;0;188679.33;108307.07;72701.5;633429.82;2957431.47;9938128.84;9714319.55
411;5185473.83;2506129.2;1748642.88;105824.92;824876.83;45000;599681.12;756375.68;1166564.33;878140.45;454713.49;9220050.49;9085948.9
412;7521684.6;3331267.35;2808128.46;56893.62;1325395.17;299783.33;72134.95;1034519.79;1934913.51;975283.37;1292834.91;12956157.39;13131154.46
1823;30599800.76;13721570.67;10397048.01;519211.54;5961970.54;2690359.78;1054646.03;765552.19;5562241.44;4210126.27;8635834.96;53955169.17;53518561.43
314;8719109.62;4865453.34;2518344.72;91440.48;1243871.08;243108;2228813.62;27661.07;384264.77;982670.75;713735.17;13533936.25;13299363
1824;5885033.46;2762664.99;1948253.57;308888.01;865226.89;1530;592171.02;101987.56;1259841;399802.8;1302110.56;9780723.47;9542476.4
1401;15724104.67;7417932.17;5458598.92;269622.04;2577951.54;490587.8;5287216.66;1863655.7;297794.77;718269.29;4511474.98;29309364.81;28893103.87
101;16908795.16;7075014.92;7266820.9;135917.28;2431042.06;205835.46;4130412.91;94288.77;2251061.48;1377383.95;1655861.95;30854668.92;26623639.68
901;4333320.9;1865633.62;1942785.24;74413.46;450488.58;313562.95;72347.06;269489.28;1871772.11;182574.16;526829.21;8771843.32;7569895.67
701;7025674.63;3523042.3;2496206.69;470455.61;535970.03;0;679558.38;25614.34;162643.78;527052.21;1032415.7;9321097.39;9452959.04
102;9726465.95;4671057.18;4102158.09;99851.47;853399.21;66601.99;2526620.19;12121.86;947938.6;3144694.98;675925.13;16190577.32;17100368.7
801;49971191.91;22749447.21;21775547.34;829983.94;4616213.42;332308.9;3627560.57;1592098.33;1112340.86;873634.8;2462890.36;58974432.27;59972025.73
1501;12898211.61;6287339.85;4194494.3;103428.64;2312948.82;5072.67;2581803.75;202758.87;909543.62;462730.16;517434.72;16890475.54;17577555.4
1402;10780553.29;3952815.74;4869540.5;584563.37;1373633.68;43199.3;140697.04;1103029.98;1563604.28;589854.83;2407801.31;16594207.39;16628740.03
1001;22891210.34;6934965.13;12669417.65;727039.54;2559788.02;325000;598451.24;16322.42;435619.07;545328.59;3575547.7;28166421.69;28387479.36
1502;9873707.07;7097946.41;1917497.57;82556.48;775706.61;0;1730057.28;12407.19;157272.63;451208;593113.67;12846774.09;12817765.84
802;5149362.53;2773717.71;1926563.41;26310.09;422771.32;235290.33;25203.51;1417101.21;66988.94;1316451.75;631038.52;9580056.73;8841436.79
1101;18041501.37;9895174.81;5679015.23;309579.77;2157731.56;0;4255223.72;244390.52;2289239.28;155417.66;972956.52;26216213.2;25958729.07
401;5548429.05;2821148.18;1608015.44;714685.85;404579.58;53848.87;92526.89;59402.61;1141996.46;233893.63;1891352.69;8982016.13;9021450.2
1701;7028818.96;3267129.56;2893584;491747.24;376358.16;217423.51;1088738.51;667384.66;1369624.73;395228.19;1052712.97;11636469.27;11819931.53
803;7325727.35;3310602.77;2760136.69;137956.21;1117031.68;21150;164281.69;38091.58;416160.53;466511.54;689056.63;9064615.6;9120979.32
201;6916000.83;3394747.13;2511065.96;137966.49;872221.25;21650;116564.03;357129.41;449586.25;800551.21;851701.47;9323466.05;9513183.2
1503;54996275.71;27958489.05;19917357.4;549721.18;6570708.08;537603.19;5127431.96;1313071.18;2195369.64;5048078.42;4639221.56;82854306.09;73857051.66
902;8322158.75;2514258.29;3714755.42;246491.72;1846653.32;61199.77;149519.48;98309.38;1808135.15;1170959.31;1662616.55;12605685.49;13272898.39
1403;11534261.23;4987811.45;5090030.48;144234.87;1312184.43;452753.63;1511263.72;85251.16;787112.57;330969.82;750121.85;16115034.35;15451733.98
202;7723486.42;4174567.9;2650807.86;108585.01;789525.65;202810;260102.46;465456.19;1578600.45;562623.19;844718.66;13054930.44;11637797.37
1404;7657446.39;3779319.46;3033158.9;443371.05;401596.98;6169.73;976604.78;121433.64;204005.75;2087874.05;755215.78;13260438.25;11808750.12
1201;4629840.05;2707669.52;1486309.39;29651.05;406210.09;329903.8;522804.36;233498.22;564152.66;944422.35;399242.24;7439702.51;7623863.68
1002;4221273.88;1627853.8;2142987.96;85351.06;365081.06;102402.66;1065684.73;584530.43;1355357.8;2071007.22;576268.54;10039618.88;9976525.26
203;3546345.9;2144939.49;1045089.22;20138.58;336178.61;287.84;7221.23;114114.88;178288.71;1957241.38;279217.58;5814517.75;6082717.52
1115;73415432.72;28008605.84;31678763.11;438529.11;13289534.66;693083.59;1537833.93;2314572.87;227314.85;1866779.75;8350201.08;90626292.16;88405218.79
1301;20781595.82;9446588.93;8707194.99;228751.63;2399060.27;325121.23;995590.24;1070599.99;2284273.96;698183.45;3703590.86;30275948.18;29858955.55
301;7462407.16;3860216.15;2472830.25;304540.34;824820.42;341675.55;2910387.57;281200.88;583125.45;620813.23;2178991.78;16512367.21;14378601.62
103;8380477.29;3482637.67;4015936.01;136355.54;745548.07;77615.7;2784095.79;468074.01;1030625.9;1317446.79;1509167.32;16865959.78;15567502.8
4301;9361342.7;4182296.29;2246952.67;349443.24;2582650.5;691010.4;1136061.35;30501.68;885823.92;336171.37;5683101.02;19098784.75;18124012.44
1003;5950041.27;2471507.88;2944544.44;324691.93;209297.02;353637.27;970496.72;424562.83;2224642.72;543390.17;1699683.98;12210591.77;12166454.96
1601;11423361.06;5224595.9;4710682.53;156645.93;1331436.7;456790;577456.09;214266.9;2886239.75;2118355.16;4016816.21;21695348.78;21693285.17
601;7176844.61;3605062.28;2600346.91;189789.94;781645.48;153302;3404108.31;43380.31;893714.99;489612.62;1080145.51;12983172.27;13241108.35
1801;5654250.1;3017593.44;2148608.06;309472.52;178576.08;97719.55;1112660.24;85569.5;729212.05;355332.8;1051618.68;9146609.36;9086362.92
104;9724532.36;3459658.93;5216635.85;105437.11;942800.47;218414.79;2091039.66;446776.59;884446.11;325643.76;2139778.86;16347834.87;15830632.13
702;5810417.57;2868449.92;2107641.68;139281.39;695044.58;13757.09;357929.28;1346943.42;0;464164.26;1370342.32;9288119.37;9363553.94
1202;3210024.57;1704073.45;1051581.95;32657.5;421711.67;26933.06;239344.22;8869.57;845410.08;637517.67;387820.42;6840696.37;5355919.59
1102;8194910.64;3894485.77;3328202.13;121162.66;851060.08;0;102318.57;56329.72;535419.56;292012.31;1972594.15;11134562.68;11153584.95
105;29400948.39;12042460.86;6851934.21;4390666.02;6115887.3;3877677.87;1965608.08;173865.59;1155432.93;2061555.33;5627067.58;39058421.96;44262155.77
1203;6154135.09;3720281.07;1653608.94;137973.91;642271.17;10355.65;218321.9;13766.46;531886.42;899089.16;1049071.24;8847294.3;8876625.92
1103;10414245.04;6185983.32;2989310.24;182969.38;1055982.1;452837.07;186773.5;596657.39;653457.83;419430.24;3355752.92;15645802.69;16079153.99
1302;10052420.33;5167087.82;4080720.76;106120.52;698491.23;321300.8;582217.21;281821.14;1341330.65;442442.59;1300526.1;14228116.34;14322058.82
302;35596163.94;13335499.54;13649886.82;596377.21;8014400.37;533095.24;1853184.32;14122.28;2958946.7;870694.7;12292544.73;53357653.34;54118751.91
204;3381123.69;2076578.1;753269.98;49005.97;502269.64;6734.53;8084.22;0;30124.63;174798.19;350290.84;4018765.41;3951156.1
1504;27903506.17;15549317.14;7849158.64;337116.23;4167914.16;53211.56;561348.18;812921.16;710099.22;984855.55;4606474.25;35269100.39;35632416.09
1004;7079450.49;1899862.45;4012714.14;33393.54;1133480.36;134888.5;1311886.03;1581269.13;926075.49;1124839.44;536163.63;12836880.09;12694572.71
205;16096832.55;8915888.06;5818513.23;260152.32;1102278.94;2451.96;789532.41;696565.22;1078196.33;1448989.92;2936705.42;22951383.2;23049273.81
501;3276803.31;1188362.75;1636425.6;58573.04;393441.92;0;889877.81;19487.14;1040777.2;805803.18;433311.75;6876282.11;6466060.39
1405;13856079.62;6660933.51;5278474.57;74085.44;1842586.1;67549.4;640182.35;126251.34;791079.45;225165.26;2134756.66;17350203.06;17841064.08
1005;6529688.42;4009636.61;2069651.16;184343.46;266057.19;10387.15;812582.28;817977.71;378723.61;113604.08;1402327.8;9977078.15;10065291.05
703;5653875.97;3378735.97;1793166.73;228617.51;253355.76;12871.09;95817.28;20257.41;51743.73;402904.45;1323395.65;7934101.06;7560865.58
1702;5340124.66;2617505.41;1970708.24;60508.57;691402.44;65240.48;0;392698.79;1499453.3;3691377.88;747114.42;11317256.56;11736009.53
303;48783447.73;26211997.49;14186682.32;1242850.92;7141917;0;2577313.74;305326.92;2392906.23;3411810.09;26826375.35;87573098.58;84297180.06
402;20956150.98;6822383.59;12372257.78;288529.26;1472980.35;1680468.66;537677.11;481177.13;3017181.61;1815559.02;3395256.76;31921555.17;31883471.27
304;7811183.01;4455700.74;1964462.37;181494.34;1209525.56;650953.34;3693769.11;307737.49;1473024.33;701115.28;2140736.9;17132510.93;16778519.46
1104;8037578.93;3850944.21;3291228.28;147527.89;747878.55;50000;1423871.3;176911.82;1364836.11;286124.22;439414.93;11676638.6;11778737.31
1006;17622526.76;5212377.33;9292849.36;138345.16;2978954.91;417529.25;899960.86;0;756395.88;819513.1;2242705.31;24420618.4;22758631.16
3101;6189124.76;2175800.44;2830642.63;125465.83;1057215.86;49500;3143.94;60089.39;1435884.33;577565.69;1469772.29;10502043.88;9785080.4
4501;3022146.02;1769207.57;712236.39;443469.49;97232.57;0;30778.08;107972.88;89891.53;151261.67;517602.92;4093798.68;3919653.1
3102;8420414.23;4131139.25;3135732.06;206490.59;947052.33;225890.11;172045.43;542696.77;3289423.81;389521;960630.17;13852328.14;14000621.52
1602;11667383.13;5025146.06;5996535.93;134143.36;511557.78;4332.37;1226247.07;677236.51;1371220.83;1236277.22;1168250.1;17268901.97;17350947.23
1204;6886745.6;3659526.03;2373856.75;72964.34;780398.48;39457.44;119514.07;106041.92;1040209.13;245422.51;127843.73;8634515.84;8565234.4
602;11839466.63;5358421.86;3905522.11;824136.05;1751386.61;103352.19;1225748.03;15261.57;1265539.79;916279.49;3910127.69;20595763.12;19275775.39
403;5779445.45;3110037.53;1447695.5;126677.7;1095034.72;68355.68;108416.07;696.83;2799999.85;268834.78;1124937.25;10224255.79;10150685.91
1802;4686579.83;2136997.88;1765399.74;88987.27;695194.94;18140.87;1057609.08;55501.53;251354.01;193086.65;631455.44;7297967.51;6893727.41
1406;13116976.76;6479356.84;4043308.94;1172967.4;1421343.58;80972.1;1241573.29;91480.92;264206.16;877665.36;2791952.67;15858153.28;18464827.26
1105;111468650.1;33138642.25;52023664.12;992065.43;25314278.34;3400695.11;4558922.04;2421026.76;6576065.26;4531388.35;21015272.35;153954097.2;153972020
1007;3480268.35;1638217.55;1249392.08;277763.74;314894.98;88234.38;1413126.23;247317.73;933135.77;535251.22;341803.38;8045360.92;7039137.06
502;16250904.15;7186389.36;6189258.91;226097.73;2649158.15;2077835.01;3615162.92;370688.24;8897503.01;2130508.75;7467958.88;43879490.4;40810560.96
106;9021491.02;3292150.9;3414971.76;1059555.29;1254813.07;14366.13;61232.01;146174.94;1797444.64;359326.55;5227721.32;16688461.15;16627756.61
1205;3879320.95;2473497.7;1188832.37;17181.62;199809.26;1906.78;172732.74;95829.98;717920.59;235167.61;448763.21;6134771.51;5551641.86
1803;8998558.48;4299822.04;3854046.19;67694.42;776995.83;19706.98;165482.19;904870.17;3142304.1;832275.35;1420512.74;15606566.52;15483710.01
804;9274076.34;2876316.23;4800760.66;78823.8;1518175.65;116964.97;21452.84;173292;543258.35;1090066.01;436733.94;10914423.31;11655844.45
206;8147795.4;3977549.16;2885209.64;46407.05;1238629.55;14610.52;1645893.42;20877.29;1209645.24;2474445.55;750656.11;14588961.96;14263923.53
903;7379987.1;4203781.1;1896221.93;529222.94;750761.13;13125;69495.37;40921.51;422744.74;239923.41;1079010.44;9173859.19;9245207.57
305;10884180.15;4949176.86;4324105.86;809252.88;801644.55;425994.61;3661081.41;597127.54;4034530.3;3348183.99;1705943.53;24687828.1;24657041.53
1407;6305770.53;3009084.04;2009203.51;361378.99;926103.99;79934.82;237813.34;530594.6;700433.63;657594.42;2954822.59;11138663.76;11466963.93
1703;16671396.74;8924372.71;5813367.09;540870.97;1392785.97;80212.92;3177177.21;499782.67;3260164.42;1678739.41;4638238.74;29897879.57;30005712.11
1804;8613411.04;4278477.54;3576455.8;15262.23;743215.47;18366.58;757581.8;189198.03;1767828.68;987244.38;1574317.15;14215795.56;13907947.66
603;65248031.31;28282049.61;22283885.74;1392704.98;13289390.98;2224068.83;5130745.14;172718.7;1114466.48;6309155.56;18868707.41;97785788.34;99067893.43
604;7388424.65;3266084.46;3429200.76;157248.87;535890.56;115227.74;999981.42;798242.03;941835.09;1348874;1240058.43;12999062.07;12832643.36
1408;4031635.14;2094052.27;1463964.96;82337.04;391280.87;108179.71;727235.55;468086.5;612253.05;587545.02;695547.51;6797556.71;7230482.48
1409;12042278.64;6414418.73;4313406.36;121209.42;1193244.13;66029.59;2484655.71;192784.44;892968.19;3304745.56;1367115.23;22302959.56;20350577.36
4901;860280.76;581778.03;239746.08;21683.37;17073.28;0;34046;19815.75;1795485.68;347229;128178.32;3225307.66;3185035.51
503;17215204.55;6814748.69;6347366.55;1440475.83;2612613.48;377366.71;2945917.16;482027.19;2960983.62;3613069.03;3905068.25;31074724.09;31499636.51
1206;5139995.57;2122345.89;2296915.98;75734.44;644999.26;3674.16;401896.22;116245.02;723910.72;1074131.2;630637.93;8113343.75;8090490.82
207;4209839.71;2197367.22;1579880.01;56032.32;376560.16;34613.3;85435.78;375721.71;315464.42;288571.07;535356.93;6055556.55;5845002.92
1207;12747448.17;4534499.45;6579689.51;25172.3;1608086.91;201445.65;932664.57;15650.96;327323;1586155.85;225182.17;18781164.31;16035870.37
1410;9390874.51;4839585.86;3931742.61;301346.33;318199.71;30411.84;293243.14;627363.44;739335.65;1867906.54;875857.3;13680149.03;13824992.42
107;19856945.28;10098659.2;6677602.3;233614.58;2847069.2;21019.42;574457.54;200135;101642.81;1272185.86;3223373.25;25250542.51;25249759.16
306;12340420.74;4055530.09;5366562.52;239910.62;2678417.51;40144.94;2046408.02;79735.74;647915.66;1368652.87;3579764.14;20301626.06;20103042.11
108;10286081.11;4712412.68;4324224.95;185715.46;1063728.02;523338.31;1663269.83;786121.46;707731.12;1075002.77;2345741.97;17448311.04;17387286.57
704;9762170.88;4941361.47;3390985.22;176330.47;1253493.72;129534.55;1873210.87;72702.65;1292924.75;359078.71;581544.32;14506017.42;14071166.73
705;31683908.83;19050623.11;8984675.12;1670912.09;1977698.51;78099.61;1033663.66;20327.62;1158196.1;494087.95;7097958.4;41796827.62;41566242.17
307;19102167.35;8180411.7;7320106.73;137008.63;3464640.29;138562.1;1150125.17;667733.82;4314174.01;340125.46;6450415.13;31993940.75;32163303.04
805;30380399.89;14912816.15;11474381.22;1241180.43;2752022.09;491021.36;1027199.05;53562.56;558849.31;1217883.72;5671926.83;41000219.29;39400842.72
1303;23998310.01;11395971.09;8983918.88;265457.04;3352963;95360.72;5023576.95;883308.75;1787522.4;1085081.72;1452047.68;35969675.07;34325208.23
208;8207034.7;4764894.03;2413333.43;146279.19;882528.05;0;194772.67;29102.4;79683.54;512393.83;1740363.23;10699134.69;10763350.37
1411;5555150.85;2478551.75;2361483.28;223381.35;491734.47;258316;3848068.69;91483.32;566723.78;674767.08;573559.58;11563109.87;11568069.3
605;48488917.7;12307914.04;16409070.52;2271148.36;17500784.78;0;3304493.09;222782.08;3691060.55;1474659.34;6816717.08;65915992.04;63998629.84
904;6228381.7;2123080.77;2344854.41;242756.17;1517690.35;17184.91;2783259.39;64472.12;162139.45;307054.36;1309635.5;9208154.56;10872127.43
1008;8226874.32;3318429.22;4040227.41;429459.76;438757.93;3415.26;225096.54;101650.81;996114.45;858116.91;1161677.26;11594066.46;11572945.55
905;5154111.01;1720458.13;2114634.91;1186110.12;132907.85;0;1094228.23;2656.8;103381.65;913219.26;45075.47;7100309.64;7312672.42
404;4950818.74;2861277.84;1258282.79;297502.06;533756.05;58359.79;587594.62;0;1121227.27;2109449.66;1353436.74;9639986.77;10180886.82
1208;3472628.12;1684563.85;1425095.53;55290.77;307677.97;18000;345882.27;614799.8;369415.17;1184094.48;378019.75;6694000.04;6382839.59
3103;50976722.95;29822565.23;15528316.7;1491706.41;4134134.61;3317694.45;991950.73;5235496.26;3352565.36;3267278.47;10096274.83;77748406.19;77237983.05
504;13410674.13;5359232.32;5897741.04;1751080.92;402619.85;165833.41;947246.22;1172128.67;5165435.24;1717684.73;6669357.61;29316425.85;29248360.01
1209;4116090.02;2070784.39;1588092.34;42009.9;415203.39;18825.31;166737.69;82362.35;1133073.19;739593.22;419853.57;7496752.41;6676535.35
606;5246223.99;2736092.29;1870457.09;54938.31;584736.3;142027.5;1035661.92;152100.96;230733.69;744838.08;879072.68;8244563.98;8430658.82
1412;4423393.07;2310928.43;1669994.51;56604.07;385866.06;2576.02;569699.21;57883.66;259270.8;487715.38;506679.05;6231936.06;6307217.19
1304;48967969.54;25183764.47;17554458.01;774675.26;5455071.8;2470708.85;22408847.3;138723.87;2389215.3;2211246.46;8534841.15;86729131.05;87121552.47
906;6323594.31;2843657.7;1482627.48;186311.76;1810997.37;40721.8;255760.75;387991.57;1471321.92;1417614.6;1714840.32;11514015.77;11611845.27
1505;15293881.89;8853739.48;4441208.18;226689.04;1772245.19;395167.35;858457.46;103900.76;765435.88;1681967.22;1272369.34;19822676.54;20371179.9
907;20123957.02;10149982.47;6703193.06;909206.41;2361575.08;569355.02;2001224.87;109210.14;2719315.89;1462283.54;6875168.54;33686182.62;33860515.02
308;56115519.79;25014197.7;18818200.04;1128929.81;11154192.24;1264222.68;8078471.65;0;11280504.6;16483864.95;8523044.33;101099635.4;101745628
4701;6466991.78;3507360.75;1671325.82;138925.48;1149379.73;0;58725.7;103069.02;1226907.46;721224.88;2059552.19;10562818.81;10636471.03
505;11038081.96;4436357.67;5692050.19;75820.61;833853.49;138578.68;405005.99;20025.91;537928.14;2034005.94;2056690.16;17751136.85;16230316.78
110;14123486.76;6863017.89;5993596.77;682229.69;584642.41;409531.91;3805085.35;401197.31;5030592.68;1110226.21;2910685.64;27255791.62;27790805.86
806;22688252.14;7214130.53;12526170.33;398861.09;2549090.19;53680.27;945020.34;752198.59;267710.47;654291.51;1338711.87;26399509.97;26699865.19
4201;5687058.71;2367721.87;1633303.86;191591.81;1494441.17;84111.4;80713.41;190583.69;614752.83;888856.42;5944640.36;13558652.84;13490716.82
807;32042504.68;12897006.99;12603542.03;914335.4;5627620.26;1236983.53;1123006.78;740964.33;681382.08;887448.17;1793319.42;37825224.93;38505608.99
4801;1979686.11;1085233.84;811906.71;31403.87;51141.69;6465.04;407590.81;86425.05;348044.62;425108.87;401545.82;3344670.43;3654866.32
4601;3121677.28;1462193.16;894458.16;302664.11;462361.85;45000;625005.97;46939.13;8116.15;295586.32;1862312.17;5232151.24;6004637.02
1805;11642145.06;4604536.04;4609620.37;367243.53;2060745.12;93674.22;5534183.98;414813.67;1970007.31;604320.86;4825257.38;24271600.47;25084402.48
1009;42594977.27;12841964.52;16675842.92;1194671.73;11882498.1;271542;3113099.67;152648.93;3649886.65;4969753.78;7998352.73;61070182.15;62750261.03
1106;422820702.3;242755702.2;108197506.4;13273867.63;58593626.07;4146268.64;5902026.09;5108829.29;6069211.58;23979337.28;114641704.1;579701290.9;582668079.2
808;57574009.82;28902427.26;21933758.92;969565.07;5768258.57;316413.85;3244976.27;9685721.39;4424198.66;5033498.54;10893632.92;89377817.84;91172451.45
1107;85184974.69;38172285.29;29603917.34;1336327.4;16072444.66;164821.86;2734990.91;2591197.43;2807487.92;2149375.83;9476415.91;103021239.9;105109264.6
1108;13547649.51;5827460.31;5750108.5;657466.8;1312613.9;1580;4005760.5;391883.39;1171976.5;291166.64;2501204.95;22049422.97;21911221.49
607;9020171.53;4648115;3573094.94;162889.89;636071.7;99075.21;346315.83;343246.77;1232854.64;1005601.87;1079289.1;13056380.82;13126554.95
1305;20226221.44;10607620.67;6963693.55;275085.01;2379822.21;30000;5756102.7;1148323.31;2582529.8;1174930.84;2276493;32711307.76;33194601.09
1413;7352131.53;3253065.17;3433965.65;47578.04;617522.67;5727.72;535544.6;116473.83;1109916.32;588133.25;323469.48;10071273.29;10031396.73
405;11124328.72;5184742.47;4008467.89;279488.92;1651629.44;115990.25;657503.9;287123.88;1636968.79;809961.76;3377681.08;17993337.15;18009558.38
3104;8375199.91;3843221.03;3533707.63;375723.55;622547.7;0;20783.6;264654.35;3693548.46;959968.04;893325.22;14474197.41;14207479.58
4602;3435404.96;1895914.29;641620.01;76680.14;821190.52;35598.45;309410.49;422399.01;564212.91;180637.91;1036080.91;5910486.14;5983744.64
1109;37255016.31;14463606.08;17736071.71;144432.16;4910906.36;259361.5;4902472.41;376987.66;1916441.82;4174994.73;1111156.36;49095697.14;49996430.79
1306;43763709.8;19373082.4;15382071.12;1751284.5;7257271.78;429179.23;1657069.97;185445.68;3045284.17;2846945.13;10175101.74;61814949.57;62102735.72
1806;9104259.6;5116771.55;3477210.49;225163.59;285113.97;178462.36;864120.63;801255.21;3770792.13;346868.8;1411458.98;16621257.32;16477217.71
908;3293535.36;1410485.5;1378360.98;89605.82;415083.06;32900.04;64524.13;6525.9;522319.28;804519.51;687301.28;5409101.27;5411625.5
1307;18727880.73;7219725.31;7622916.21;858716.89;3026522.32;115200.32;1302393.28;199846.43;280347.96;135230.34;2992512.92;25396012.1;23753411.98
1010;16537981.36;5602358.09;9222514.9;118824.7;1594283.67;220299.15;539222.66;963288.12;1740504.94;1199970.51;1240395.47;21890576.63;22441662.21
1210;3494107.32;1905403.36;1291305.27;21434.98;275963.71;235363.28;432106.85;1054066.6;272062.42;1396446.41;124822.08;7246551.99;7008974.96
1308;73332133.63;31147122.52;30254771.61;997560.7;10932678.8;3655689.57;23140359.59;511415.03;4366351.71;2697814.98;12577386.22;117087293.7;120281150.7
111;8860308.67;5014253.64;3228405.03;57678.45;559971.55;398947.11;395554.95;492995.7;1424419.3;254589.15;1054935.2;15244170.64;12881750.08
909;5885755.43;2860696.8;2095124.54;91011.46;838922.63;0;1714173.58;66839.51;1230582.72;525574.48;501045.03;10353872.01;9923970.75
1603;8314728.7;4917826.37;2040673.94;333599.97;1022628.42;6537.78;295762.04;1856237.62;1546746.75;1199053.86;1491083.87;15095753.79;14710150.62
209;9812479.63;4962634.14;3554655.07;131418.12;1163772.3;164914.5;719573.26;1368836.03;1588497.49;859933.58;1956575.27;19237430.42;16470809.76
1704;3432180.81;1967364.46;911190.71;311481.75;242143.89;76952.04;636947.4;165408.1;1196233.48;482890.43;736221.73;6227663.47;6726833.99
608;7312155.34;3719948.34;3063865.26;180223.91;348117.83;591.55;432977.09;785559.4;598781.57;392920.74;720348.32;10179855.22;10243334.01
609;5916737.87;2783929.18;2622555.27;88120.46;422132.96;143235;825911.24;1039216.29;438500.45;505434.09;730257.06;9561394.27;9599292
406;7209660.27;4302641.78;2315650.16;149157.62;442210.71;0;895726.17;189371.47;2928170.32;168070.8;740143.96;11896755.33;12131142.99
407;13152146.9;7070651.04;3599360.59;482050.38;2000084.89;6453.82;373047.89;632823.22;980272.67;698171.92;1650733.72;17423011.36;17493650.14
408;7823118.07;2925528.7;4260084.43;154945.58;482559.36;205837.66;1633667.57;343174.18;3837050.21;1947126.15;1375560.16;16352802.59;17165534
1807;6113716.87;2984532.19;2051466.3;243315.36;834403.02;111827.49;1341363.29;102200.4;463012.37;234256.21;1831511.3;10224718.55;10197887.93
1506;22649048.56;13816970.93;4922477.97;416202.14;3493397.52;36285.86;838027.88;840919.14;104915.23;3282060.63;2504233.87;30212045.21;30255491.17
1604;9953751.99;4875813.99;3598406.71;227956.12;1251575.17;458768.44;2293434.93;1128157.28;1475970.73;341866.09;4541257.31;19805571.02;20193206.77
809;6057523.02;3824670.57;1597368.66;103437.68;532046.11;276;189031.61;203540.3;932342.53;179991.57;1138358.17;8700748.3;8701063.2
1705;5088699.44;2883786.42;1416932.14;489176.36;298804.52;954.92;1310303.49;244620.6;159414.99;1564616.96;547794.2;8655307.35;8916404.6
1211;4169415.96;2656032.5;1141843.67;86280.22;285259.57;0;461070.79;14552.47;520055.3;86516.12;900215.22;6388276.03;6151825.86
1706;10590184.3;4219767.99;5034524.62;123183.28;1212708.41;162010.19;1088222.37;594519.71;3984054.82;1069382.83;1410026.49;19139603.59;18898400.71
706;12423567;6996261.55;3982270.02;67776.3;1377259.13;304755.47;482781.13;467023.36;489930.4;1052912.73;942469.77;16300635.32;16163439.86
610;9592114.54;4584288.25;3544054.41;1013267.42;450504.46;528369.8;2754915.45;1612184.99;2703760.74;513613.5;2703574.96;20502118.5;20408533.98
1507;22104559.58;13613880.92;5981976.03;380137.31;2128565.32;13142.83;376255.05;434639.31;643059.6;752168.76;1666880.84;25736743.41;25990705.97
707;4519269.47;2357007.11;1297050.78;63976.24;801235.34;11719.37;28972.62;461749.55;780121.19;174962.63;351513.79;6959474.78;6328308.62
1808;5468982.04;2718858.57;1598237.41;91603.61;1060282.45;7117.37;594454.6;300425.88;315180.39;803074.99;827091.79;10566857.2;8316327.06
210;11093116.58;5889695.88;3927850.17;102588.99;1172981.54;72492.08;19222.77;1220468.31;1553132.79;2342561.28;1502462.22;17940919.83;17803456.03
708;4255081.88;2813151.11;873126.42;230548.34;338256.01;0;0;12805.99;53208.39;89011.93;470422.34;4651167.51;4880530.53
