codigoine;despesacorrente;despesacompessoal;despesaaquisicaobens;jurosencargos;transferenciascorrentes;terrenoshabitacoes;edificios;infraestruturasbasicas;acessibilidades;outrosinvestimentosbensdecapital;transferenciasoutrasdespesascapital;receitastotais;despesatotal
1113;33416263.51;10972536.32;11901528.82;958464.59;9583733.78;603556.49;3840419.27;5818.39;1053129.39;1476843.97;6870711.29;46661223.36;47266742.31
913;6162743.86;2413762.13;2349896.58;146944.66;1252140.49;0;89047.08;101049.1;463154.65;1627548.32;1234959.12;9703545.72;9678502.13
1318;13324099;5652602.37;4228836.86;649893.4;2792766.37;270220.08;2460761.74;172985.89;155058.66;324988.05;1168922.16;18791243.4;17877035.58
118;8176098.01;3238510.64;3641027.1;177374.08;1119186.19;140743.97;1730160.72;412272.36;890297.68;599057.93;1510517.52;13442979.23;13459148.19
119;8774240.53;3714183.76;3414724.27;270375.77;1374956.73;618389.11;1257797.2;152377.4;4024327.18;1124538.33;2062502.59;18438288.27;18014172.34
1608;9805130.82;4704026.08;3951253.04;200048.49;949803.21;83018.75;799427.06;794941.07;1838241.46;632330.49;944949.45;16104169.18;14898039.1
1315;25036441.57;11341563.14;11827142.74;254112.32;1613623.37;8213.96;510270.23;10328.25;1001987.35;674695.23;2800037.37;30902945.15;30041973.96
1712;8799008.35;3926505.64;3786345.96;109445.47;976711.28;378998.11;765755.08;777376.75;4328665.71;826223.02;1353540.37;17376906.1;17229567.39
4502;2651581.22;1373489.06;1109105.59;51054.29;117932.28;0;367603.41;308106.54;406590.84;34186.95;1319185.36;5300271.39;5087254.32
712;6657504.24;3688492.39;2274174.98;182858.93;511977.94;1103.36;206326.11;713518.49;186658.56;428201;1304618.29;9403371.75;9497930.05
713;5226840.5;2297456.43;2244612.2;29895.23;654876.64;0;643365.41;311346.19;379811;274338.23;587320.92;7212181.98;7423022.25
1609;29244838.77;14845259.76;9922197.36;665073.5;3812308.15;677650.37;8023078.43;62575.66;1745744.51;2342592.07;8920974.56;50757348.49;51017454.37
214;5142553.43;3100651.44;1590133.48;80155.23;371613.28;18066.19;2182512.21;219756.22;17877.04;318253;896313.1;9191980.86;8795331.19
311;6583089.22;2283665.57;2407188.68;265412.22;1626822.75;73371.89;4075741.37;327.43;910327.99;822604.54;1229433.79;13774400.68;13694896.23
510;3757677.12;1908809.72;1323043.31;61246.54;464577.55;99894.49;21909.08;33406.45;350087.87;877872.07;221233.42;5207574.88;5362080.5
815;7576471.22;3744552.93;2844267.27;164261.41;823389.61;194976.7;714045.06;117677.34;697802.07;529075.48;440574.73;10997091.52;10270622.6
1316;32441318.72;15700287.64;13372362.16;683987.57;2684681.35;103405.56;3554584.08;244056.62;1071439.11;1045850.22;6972775.69;46032984.11;45433430
4101;3224368.16;1616642.1;899200.18;16986.58;691539.3;155000;27720.15;125737.02;44520.88;981762.47;622673.47;5155352.92;5181782.15
410;5739328.78;2501316.51;2152554.36;51350.12;1034107.79;3174.77;299828.44;118392.02;1934166.42;826119.84;579251.43;9883022.53;9500261.7
1114;42168968.84;14831474.99;18659481.45;465202.55;8212809.85;1284936.45;1876390.08;230899.78;2967980.62;5879081.45;5118279.94;67718373.42;59526537.16
4206;6073509.65;2070379.11;1912241.78;1744350.23;346538.53;236000;2272892.54;95564.41;27470.12;283292.05;12358646.23;21656819.98;21347375
1420;5324357.19;2607538.11;2196700.26;114168.6;405950.22;0;3635079.82;6881.9;1063910.56;1370707.78;611848.22;12281052.96;12012785.47
1610;7356906.31;3485808.94;3260839.46;141387.05;468870.86;35210.34;749962.68;609949.69;938139.46;1732031.25;1050166.87;12991302.66;12472366.6
312;44453781.23;16265023.4;22185448.21;641201.74;5362107.88;246077.18;4697591.19;8344357.87;5725832.3;1257994.38;16653237.87;86571159.54;81378872.02
914;8107705.56;2641602.67;3504436.87;88466.26;1873199.76;11115;2337637.88;137035.88;492036.91;2641330.39;665317.19;14318783.36;14392178.81
1317;69893842.79;29458503.92;25608769.7;5010170.08;9816399.09;914192.38;10662017.44;146517.05;3832809.57;8971601.78;32481686.93;123619407.7;126902667.9
1822;4192930.86;2070548.77;1638889.31;93474.9;390017.88;260213.35;471902.36;39530.2;584544.8;601516.16;539027.96;6583955.79;6689665.69
617;5503885.76;2220895.25;1518970.93;1288020.79;475998.79;45078.6;489434.64;1469416.11;69209.15;375506.43;603937.12;8087617.05;8556467.81
1713;9555862.13;3754059.42;3772896.25;86782.04;1942124.42;253696.21;619759.59;1394895.1;963147.46;943137.21;869097.61;15910691.3;14599595.31
1714;16847019.11;5745764.09;5758880.85;389324.6;4953049.57;1365678.77;2996830.53;338109.53;1133582.49;1095486.64;2466068.6;26241270.37;26242775.67
816;16103783.69;8319544.02;4070451.78;1953422.17;1760365.72;66202.59;468593.77;93879.85;130950.39;534578.31;589356.64;17643753.16;17987345.24
511;4257026.11;2188804.2;1554293.79;24096.5;489831.62;82320.75;10643.1;210836.91;2835403.77;715562.43;514288.05;8946596.04;8626081.12
313;17761576.68;6778218;8186717.14;441172.77;2355468.77;177435.18;3429751.02;210434.94;390221.24;574549.94;2194064.54;24800084.78;24738033.54
714;5243074.82;2700925.61;1685666.74;147643.3;708839.17;0;404642.03;135398.6;119627.09;556395.03;559754.26;6681751.08;7018891.83
411;4869510.6;2240952.54;1786536.26;176601.82;665419.98;36500;818266.37;789895.35;618992.64;2445159.12;424718.16;9911317.21;10003042.24
412;7720587.89;3016243.47;3077107.54;73685.55;1553551.33;163828.9;710401.25;745574.57;2885281.47;474631.27;1256403.36;14456333.14;13956708.71
1823;29008874.22;11694340.88;11313515.59;521252.86;5479764.89;542494.2;351669.14;1031951.43;689900.88;1581513.97;9071328.91;48789993.41;42277732.75
314;8069638.32;4380313.95;2659705.59;104242.67;925376.11;96670;2006287.53;33951.92;422632.27;457556.59;1011274.56;12049933.52;12098011.19
1824;5975233.22;2355426.86;2339123.46;263603.44;1017079.46;736;209692.31;137934.14;592808.04;955664.01;1270084.26;9362997.65;9142151.98
1401;15128179.78;6708861.61;5352147.79;287270.45;2779899.93;172782.56;5205191.74;630172.27;221443.52;1067707.83;2107508.18;27011394.77;24532985.88
101;16015699.59;6450043.28;6940036.27;185729.04;2439891;270704.5;4608744.09;699673.41;3828948.5;1897356.06;1448545.78;31486922;28769671.93
901;3932149.84;1658052.92;1732155.61;105613.96;436327.35;197469.65;174170.75;181332.37;1328271.07;248682.19;687961.24;8108478.61;6750037.11
701;6439635.03;3297596.58;2073982.03;478184.2;589872.22;32391.48;1561273.7;72122.44;293782.63;317876.03;909933.79;9190884.77;9627015.1
102;9038295.37;3957864.92;4117004.77;133245.6;830180.08;50890;1421079.32;2104.04;677787.62;2545228.94;1024503.94;14666471.78;14759889.23
801;54005172.26;19779009.93;29110962.8;626802.99;4488396.54;35972.88;2017799.16;778889.08;1191627.44;954375.4;3086731.57;61037176.66;62070567.79
1501;13174954.66;5632067.89;4673933.7;47887.93;2821065.14;65222.51;520702.56;180982.29;1882567.27;181414.29;486028.11;16432270.09;16491871.69
1402;6908523.65;2788686.96;2600984.21;561174.77;957677.71;72713.52;167148.25;132525.77;1721929.51;506785.34;2013300.63;11568391.7;11522926.67
1001;25570404.62;6207331.05;16071967.34;333604.47;2957501.76;14052.86;4121016.33;57646.53;634144.39;1394999.51;2731202.44;34853621.15;34523466.68
1502;9634107.69;6227862.55;2584392.13;115964.02;705888.99;30000;1436076.93;19931.5;303326.72;384992.65;692954.02;12339674.03;12501389.51
802;4880120.89;2598823.41;1986236.55;23000.72;272060.21;684719.1;4385.61;531651.32;61414.16;1020974.82;797039.45;9138863.9;7980305.35
1101;18233960.39;8809146.98;6396986.86;337219.57;2690606.98;0;1433361.51;76723.61;2217852.29;502255.17;912352.28;23627291.61;23376505.25
401;5006392.65;2493862.72;1458146.24;689609.16;364774.53;1991.19;40281.57;73184.9;983480.79;946240.14;1907470.6;9002596.69;8959041.84
1701;6027486.82;2708558.69;2452438.63;444334.75;422154.75;168552.02;35007.44;650796.78;576896.35;676427.19;1454536.58;10361114.37;9589703.18
803;6836363.08;2958363.07;2759353.29;98371.84;1020274.88;14488.69;25266.14;77222.87;1591589.7;234076.47;696852.58;9980903.45;9475859.53
201;7136397.57;3042208.54;2708297.2;149885.82;1236006.01;15088;1095507.08;113810.29;1276125.83;849517.3;1248713.09;12304148.57;11735159.16
1503;52971765;25021956.61;20358586.83;700235.83;6890985.73;388839.56;1459637.77;1142825.22;1678325.12;5997001.11;14432560.01;78593908.49;78070953.79
902;7440067.15;2217235.86;3682359.85;188436.63;1352034.81;3380.56;145395.07;64675.58;1508486.28;822432.02;1059893.82;11635968.62;11044330.48
1403;9884838.67;3989576.5;4484338.18;184580.58;1226343.41;274161.49;1121674.52;61446.68;1390285.13;383245.82;849201.78;14604145.49;13964854.09
202;7247439.73;3595130.75;2612160;101054.77;939094.21;132197;637959.83;164705.37;1249967.03;1767695.74;816058.53;11987174.81;12016023.23
1404;5561722.89;3149813.02;1800375.82;382086.51;229447.54;8862.28;262626.82;37204.8;31701.88;295163.23;731337.01;5934147.55;6928618.91
1201;4128508.89;2423233.12;1305675.94;31623.87;367975.96;103720.06;1431003.03;85419.25;433973.45;1002925.62;406604.62;7483201.07;7592154.92
1002;3987823.83;1508164.11;1960729.72;100680.98;418249.02;27891.39;1304230.07;172401.23;786425.3;2702750.65;698416.4;9623605.37;9679938.87
203;3227691.32;1961505.22;915071.2;20656.68;330458.22;0;167144.97;172986.84;83575.39;458010.99;211753.49;4614460.23;4321163
1115;65884295.18;24805859.59;29094175.37;370585.92;11613674.3;1716507.8;1513620.75;1281087.74;1144562.44;492963.96;4540614.77;84526479.2;76573652.64
1301;20709696.63;8792709.94;9209614.08;246128.71;2461243.9;360515.06;5159381.66;264320.42;1111431.89;968263.6;3794367.72;33508843.41;32367976.98
301;7630577.72;3534314.37;2822998.64;397050.47;876214.24;21131.5;2527279.18;376375.22;3770914.38;660862.53;1977949.7;14390122.6;16965090.23
103;8127899.22;3034251.38;4195319;129667.57;768661.27;23233.5;3174940.89;2634592.53;4562644.88;1346501.22;2000910.34;21272073.83;21870722.58
4301;9688408.4;3722580.62;2071881.23;323255.86;3570690.69;486094;2594438.3;24595.73;1488912.61;214323.91;3579558.89;16878470.71;18076331.84
1003;5946893.17;2228629.88;3102670.65;269162.3;346430.34;91990.78;885728.22;1064205.68;1696833.58;470248.51;1646157.16;12151938.09;11802057.1
1601;12038220.44;4680644.83;5773321.36;180608.14;1403646.11;546210;778953.8;1246503.15;2942001.03;1916630.87;2841186.13;22303940.79;22309705.42
601;7196003.05;3255283.62;2950747.92;171906.91;818064.6;42179.7;3659316.24;75293.71;1253504.55;461601.66;937847.72;13564856.67;13625746.63
1801;5295695.53;2744646.5;1793708.21;339177.45;418163.37;69668;200155.99;134957.02;1424299.79;305363.35;1096430.34;8422904.35;8526570.02
104;9223458.87;3140011.66;5048591.57;116682.21;918173.43;280808.21;4235067.59;531385.09;2796775.2;877829.43;1766817.72;21619916.46;19712142.11
702;5633386.71;2608556.7;2149591.73;115003.06;760235.22;32076.43;256709.38;610794.8;0;694990.14;1581317.11;9003962.82;8809274.57
1202;3341487.58;1557864.13;1364025.8;30351.49;389246.16;24225.6;233706.8;14076.5;77904.14;690969.04;347218.02;5500773.65;4729587.68
1102;7884632.8;3436687.14;3531507.6;110689.43;805748.63;0;376209.65;138695.62;864437.44;195907.64;1242575.12;10667300.99;10702458.27
105;23850161.84;10190742.34;5264693.28;3086101.27;5308624.95;3134153.84;1172752.56;165118.29;1337947.39;1214978.28;10022091.98;40175129.47;40897204.18
1203;5131529.16;3242375.92;1335356.71;109815.16;443981.37;3847.68;89211.29;6877.71;716670.8;1245001.64;1281351.49;8523427.39;8474489.77
1103;10602176.72;5403237.26;4122010.76;191572.35;885356.35;0;153259.12;346911.45;79505.22;146707.82;2304647.49;13579422.04;13633207.82
1302;9099185.3;4695541.25;3690262.22;88458.3;624923.53;66903;2181076.13;1019125.52;1060798;304702.25;1693010.22;15503043.31;15424800.42
302;33585708.88;11878918.99;13303603.49;502866.35;7900320.05;784914.5;4819970.73;329841.89;2063343.42;1513514.57;12985654.26;56165224.21;56082948.25
204;3003429.61;1840869.04;537133.86;74449.52;550977.19;2537.66;6416.55;0;73673.15;71879.25;431081.88;3571423.27;3589018.1
1504;28587580.28;13800040.14;10797215.02;248550.69;3741774.43;36367.8;992297.27;804484.8;1079320.93;1477535.33;3450128.39;36215913.37;36427714.8
1004;7193668.83;1660019.85;4581831.73;49264.22;902553.03;26832;1414871.61;85265.29;251642.4;988044.06;267626.61;10456681.99;10227950.8
205;15707386.64;7806456.1;6447273.4;215365.24;1238291.9;26672.8;582719.02;1348319.19;1106265.89;1731863.46;3075557.26;23574235.37;23578784.26
501;3914351.29;972663.84;2522839.35;37590.15;381257.95;129260.13;531408.1;30709.41;577571.86;151550.22;306091.9;6585118.66;5640942.91
1405;12158448.29;5806285.89;4663238.39;66452.84;1622471.17;0;401140.38;481188.53;616560.4;303035.62;2172111.86;16072464.19;16132485.08
1005;6791970.13;3207171.03;3268551.5;191632.67;124614.93;1108.04;976362.23;2061497.4;201703.09;142539.06;1312330.56;11396236.47;11487510.51
703;5444990.23;2996807.18;1883183.76;249461.42;315537.87;21585.35;1132856.32;61417.81;103972.92;871598.21;1822390.35;9280847.89;9458811.19
1702;5087103.47;2181179.12;2329863.85;82099.86;493960.64;150314.42;0;493272.38;1326222.61;3877676.98;741738.56;12119541.93;11676328.42
303;49491009.37;23648923.39;15207768.75;1293832.53;9340484.7;0;1401239.95;1122841.62;4360509.47;6940890.05;23944232.78;84166067.8;87260723.24
402;19070464.86;5930133.56;11583828.01;250653.58;1305849.71;651917.6;6278709.87;876275.41;2483287.55;1627447.19;3338392.98;34272307.89;34326495.46
304;7067058.84;4178563.97;1595613.42;183345.58;1109535.87;416402.71;2816120.61;1303502.88;3072354.63;402406.74;2187694.13;17142622.58;17265540.54
1104;7703270.41;3371202.54;3636608.77;117679.2;577779.9;0;171220.33;357585.98;810833.02;171955.11;326364.02;9830959.72;9541228.87
1006;15198811.32;4777577.54;7843661.51;316649.73;2260922.54;40000;159252.51;41683.73;2582916.6;597801.8;1739477;23024485.44;20359942.96
3101;5770297.62;1968388.97;2077134.66;945467.15;779306.84;12689;14936.21;116495.72;3018410.53;295399.37;1112671.96;9687450.31;10340900.41
4501;2687261.7;1575204.26;656268.34;374755.07;81034.03;0;82880.84;62996.61;646674.15;130821.36;709011.64;3853749.67;4319646.3
3102;6448921.83;3394825.37;2242478.22;176264;635354.24;277918.75;267937.97;126971.34;3046298.9;323870.18;976615.4;11960007.27;11468534.37
1602;12111924.74;4440826.44;7089306.31;175264.99;406527;0;747367.44;1586219.76;768377.26;405535.37;997215.62;16746820.36;16616640.19
1204;6535048.97;3209723.08;2340210.07;57059.21;928056.61;49023.99;52844.29;23305.73;1129374.42;299833.34;118524.98;8745431.27;8207955.72
602;11627893.33;4650407.17;4400735.43;652257.38;1924493.35;109513.65;1232720.52;14355.38;1198917.28;899098.45;3768787.59;19341068.11;18851286.2
403;5065400.99;2743598.06;1570276.17;97819.47;653707.29;89234.98;453691.29;6389.83;1701692.21;478229.57;1188766.23;9522854.47;8983405.1
1802;4835156.86;1897528.84;2110675.78;89956.58;736995.66;57281.65;637367.86;36034.44;1054178.52;470065.72;602118.22;7626270.03;7692203.27
1406;9967323.7;5434144.62;3411546.47;226475.5;895157.11;0;1537988.56;6027.78;10188.06;1732599.96;1336903.18;14969950.52;14591031.24
1105;106488626.4;29242028.93;52278427.91;1449102.83;23519066.76;351313.94;5648321.2;1155838.7;5998034.31;4593117.32;17647553.96;142244105.8;141882805.9
1007;4951165.64;1336878.25;2164092.04;766043.21;684152.14;11250;700591.78;178492.93;1907776.64;1161697.28;367049.93;8825154.21;9278024.2
502;16938387.7;6493718.78;7630523.25;166817.76;2647327.91;2232566.18;9457148.73;546460.88;5318717.08;7640121.27;6455086.01;54639936.19;48588487.85
106;7189259.13;2886256.75;3016945.7;405170.6;880886.08;0;60676.68;66065.09;309362.17;176760.95;1395938.24;9298861.76;9198062.26
1205;3782449.96;2299598.23;1296350.33;15596.29;170905.11;4399.95;40281.94;185104.69;1199908.15;559559.74;248997.33;5971014.88;6020701.76
1803;8687780.08;3874461.06;4054108.61;54858.9;704351.51;112673.19;288020.52;847271.44;3488314.06;997194.39;891849.47;15215402.85;15313103.15
804;8592474.05;2511617.89;4661703.34;86508.97;1332643.85;94121.29;27659.94;29428.1;940322.73;402000.22;426115.16;10197327.33;10512121.49
206;7114422.54;3555227.5;2348580.8;70511.35;1140102.89;22620.99;2087985.43;47096.14;581567.38;789107.92;1261093.71;12322770.44;11903894.11
903;7113949.68;3308797.74;2734472.98;320379;750299.96;0;366282.23;209002.14;587462.93;772634.05;1320551.87;10244937.87;10369882.9
305;9697830.7;4344419.75;3803014.82;703250.46;847145.67;293233.31;3559566.87;34996.22;1633448.38;780851.03;1271979.72;17842963.78;17271906.23
1407;7072849.24;3099996.05;2735221.77;303842.43;933788.99;138665.48;207182.42;507148.69;698108.25;428794.69;2002267.47;11162995.85;11055016.24
1703;16822020.8;7797906.69;6948457.01;494134.72;1581522.38;46877.89;2198413.29;1358455.21;3558615.7;1796330.43;4221756.46;30626007.11;30002469.78
1804;8213885.27;3974270.94;3510484.29;33981.07;695148.97;34636.78;2349747.25;518057.52;1040141.41;757627.56;1712300.84;14255368.54;14626396.63
603;61432039.04;25108042;22119770.55;1440694.94;12763531.55;982386.67;476929.81;182602.95;1973576.2;10283251.5;17911978.37;94017940.23;93242764.54
604;7840443.4;2962367.49;4172282.17;127782.14;578011.6;15542.32;538340.31;197389.31;611701.96;1058031.9;968126.63;11788806.4;11229575.83
1408;3902504.95;1912774.67;1560020.03;92422.27;337287.98;145600.38;956313.62;131008.6;1565619.73;331143.41;642600.92;7510149.94;7674791.61
1409;10907590.74;5769111.14;3808130.1;107346.93;1223002.57;80775.54;3437198.1;21978.96;343058.97;1525596.88;879805.49;19816712.85;17196004.68
4901;830297.9;522767.78;242804.04;18626.13;46099.95;0;8216.28;184418.64;873794.3;388366.37;129182.72;2474128.79;2414276.21
503;16655178.96;5829343.11;6551769.01;1169000.3;3105066.54;806548.54;2392252.77;703402.11;3336620.71;3049059.88;5506389.3;32013044.44;32449452.27
1206;4619589.38;1916829.32;1990495.26;93678.23;618586.57;1083.75;100407.97;696055.89;272833.84;1091938.21;649280.93;7624767.9;7431189.97
207;3724471.86;1942770;1285822.96;57828.08;438050.82;93955.51;142935.14;478703.96;1331451.03;110234.77;318920.44;6027924.94;6200672.71
1207;15047366.38;5420762.55;7697839.05;22441.13;1906323.65;840480.2;1208770.34;7014.08;4702236.5;2946919.56;224544.99;24109653.77;24977332.05
1410;10398686.25;4901332.45;4726606.9;323214.87;447532.03;3700;310907.07;2263398.69;327809.39;3619223.59;773955.84;18012908.8;17697680.83
107;18455278.66;8688342.01;6928249.42;181014.66;2657672.57;151109.19;731839.16;251726.98;1157669.86;3503243.77;2619165.84;26871070.12;26870033.46
306;11912513.67;3622830.83;4874148;191181.37;3224353.47;53920.79;1067952.31;30520.77;2185802.64;941084.31;2277297.52;19598114.5;18469092.01
108;9209360.72;4192908.62;3872767.84;234912.21;908772.05;209188.15;3165501.36;909240.13;758617.67;1671264.73;1654554.72;18314244.11;17577727.48
704;9209552.88;4101012.94;3725816.97;198203.87;1184519.1;31384.85;2348401.53;22129.84;2091870.88;2026882.89;533761.89;16104600.11;16263984.76
705;29772295.92;16879562.37;8653751.77;1898238.54;2340743.24;1147070.84;1710631.58;7333.04;349502.89;532527.75;7658222.32;40973199.59;41177584.34
307;18407105.08;7236175.55;7061996.65;124272.87;3984660.01;242488.85;362189.69;545680.48;2482507.6;836565.57;5291448.44;28367436.5;28167985.71
805;24951629.94;12704078.82;7724053.73;1455592.02;3067905.37;126216.83;658439.92;13239.19;574061.54;862175.66;5498812.93;33154268.9;32684576.01
1303;22423423.38;10052726.64;8391772.16;370233.96;3608690.62;508002.71;4374848.17;1819535.24;1547284.76;2341849.37;1936885.73;36014120.1;34951829.36
208;7732357.77;4234416.95;2595935.36;127505.75;774499.71;23415;1020989.5;37839.58;57859.79;352940.74;1055213.72;10297651.8;10280616.1
1411;5754659.72;2177195.79;2867308.78;186592.24;523562.91;10000;914021.66;395273.23;336433.91;498322.91;577520.7;8482062.66;8486232.13
605;24701089.45;8887374.66;8489162.32;3356177.02;3968375.45;129394.04;4022027.04;2458.49;209649.7;1772604.72;5597815.51;35965861.23;36435038.95
904;6501726;1957653.86;2897980.28;204646.65;1441445.21;83475.37;824264.63;83908.75;119306.6;402124.9;1105775.16;8819995.74;9120581.41
1008;5036584.19;2570910.4;1810391.64;336613.94;318668.21;110964.51;28973.24;0;131619.41;669482.45;875557.43;6906671.14;6853181.23
905;4614647.79;1567947.89;1866122.25;1125202.02;55375.63;0;118016.5;0;178129.29;182759.11;629955.43;5794569.62;5723508.12
404;4715859.84;2582504.97;1421406.19;294114.68;417834;18900;300562.75;50350;765516.45;1721168.48;1307537.91;8576027.58;8879895.43
1208;3338209.38;1512868.15;1518972.13;49787.23;256581.87;70000;68110.61;13472.83;361860.6;951414.05;404274.58;5036169.02;5207342.05
3103;46141860.37;28947971.71;12335190.95;1060295.88;3798401.83;741464.3;1019811.25;7138489.78;4363308.74;4017049.08;10447457.38;74229100.21;73869440.9
504;13715593.46;4945722.02;6436434.41;1687998.09;645438.94;332341.31;1484476.04;2472736.81;2535404.7;1940902.21;6433487.38;28915882.34;28914941.91
1209;4156452.09;1855017.65;1782405.86;36553.85;482474.73;36643.08;34475.42;544584.47;620261.89;575457.74;440615.83;6539592.37;6408490.52
606;5135258.77;2641699.11;1859803.93;67944.36;565811.37;0;1249918.39;66212.56;1047414.52;339323.05;691728.99;8568492.98;8529856.28
1412;4266321.55;2065676.15;1798243.59;26678.2;375723.61;29606.06;292014.07;60299.47;583488.39;1814116.84;688377.73;7663182.38;7734224.11
1304;48454881.88;24254926.77;17887358.42;998926.66;5313670.03;988620.06;7654075.82;94530.8;3838168.61;928595.11;9499743.82;70390999.08;71458616.1
906;5635246.25;2530285.13;1679195.43;148232.99;1277532.7;450820.52;8007.11;1224052.85;1512436.51;1344890.03;1721739.04;11883584.9;11897192.31
1505;14115779.18;7945507.99;4414408.14;275744.28;1480118.77;187476.82;469766.34;139530.26;712693.24;1432434.46;954882.32;18131531.82;18012562.62
907;18907572.67;8762444.79;6254912.41;1076991.48;2813223.99;42286.77;460110.5;132311.78;2276961.83;924639.33;6871994.21;29538540.59;29615877.09
308;53433899.27;22696154.35;17065630.36;1413115.4;12258999.16;801034.25;7185511.2;0;5169859.89;17634124.04;8462795.41;91654324.88;92687224.06
4701;6239494.68;3099141.28;1914307.92;126562.25;1099483.23;0;12350.59;48142.82;754067.32;215031.39;1918568.92;9193258.26;9187655.72
505;10587906.93;3906056.23;5285624.16;66772.64;1329453.9;265066;636166.2;71726.47;730429.38;1879711.83;2154724.09;16493258.48;16325730.9
110;17310917.45;5945243.83;9382316.27;1512402.72;470954.63;278878.52;1169112.81;771289.71;3297195.57;5256351.88;2559491.1;32528239.11;30643237.04
806;24513228.94;6350561.11;15171466.29;609198.84;2382002.7;295258.46;621499.33;236937.63;361531.29;986637.52;1217355.39;27986952.5;28232448.56
4201;5363185.51;2173589.45;1692350.02;191094.63;1306151.41;138683.59;195402.67;972300.52;435556.16;563345.15;3733658.5;11266520.67;11402132.1
807;33490348.05;11269177.3;15104217.14;780112.32;6336841.29;885562.64;832297.68;848485.98;767100.65;1108751.57;1836893.59;40264512.42;39769440.16
4801;1895721.72;1034085.73;733771.82;22185.63;105678.54;2500;311296.14;187496.31;1015904.99;353341.77;364721.35;3633699.29;4130982.28
4601;2948925.94;1296555.7;1001006.47;209277.14;442086.63;62700;1531033.4;36004.19;87388.56;301032.66;1752490.57;5845914.43;6719575.32
1805;10836052.31;3933688.94;4627823.98;427157.24;1847382.15;186479.61;3561484.55;333564.34;3258822.61;682813.68;5670024.94;24534633.47;24529242.04
1009;40063841.42;11072798.22;17294243.58;910399.25;10786400.37;23176.54;1693440.38;154535.98;2624157.51;1873710.82;9340238.25;57981087.76;55773100.9
1106;399003433.3;208623844.9;94850551.21;14621841.55;80907195.63;9729356.55;5406843.71;4673980.52;7830103.43;35682899.96;371229367.8;832666401.7;833555985.3
808;63326882.69;25552195.83;32327743.84;1039919.36;4407023.66;101015.13;3978203;5057333.44;6411665.36;2133737.08;10436092.47;91120228.97;91444929.17
1107;87147121.18;34940433.29;32994813.54;4726512.25;14485362.1;12514.56;2274933.95;629834.28;1842838.96;1709973.82;17316214.81;109517800.8;110933431.6
1108;14999374.99;5392005.38;7619487.13;582531.03;1405351.45;87459.89;1234536.69;589018;808647.57;492501.68;1903616.51;19989685.69;20115155.33
607;8746603.11;4441600.22;3534843.9;153404.95;616754.04;91012.23;1068751.31;168787.11;854086.56;826542.57;1057948.87;13665329.11;12813731.76
1305;18735579.19;9609031.34;6472007.62;462808.78;2191731.45;63241.29;2321506.98;1450243.96;3683422.92;960417.96;1751917.93;29031459.9;28966330.23
1413;7358413.47;2898444.61;3623444.06;94164.92;742359.88;485.43;459542.59;129051.21;837097.99;524305.4;253638.79;9651920.28;9562534.88
405;12302295.56;4504411.68;5883819.95;262721.93;1651342;82633.26;105125.41;258823.57;2905744.68;924319.05;2886006.93;19520192.69;19464948.46
3104;6976589.8;3210385.41;2966410.76;437728.57;362065.06;0;28784;168293.76;2053664.26;381756.89;1421734.69;10877577.96;11030823.4
4602;3457317.74;1775166.36;954607.1;72832.61;654711.67;0;190795.84;110055.32;412512.82;276093.14;852584.06;5317534.9;5299358.92
1109;36070188.08;13552391.84;18157741.06;180598.1;4179457.08;35461.08;4364277.85;1340606.62;2519426.16;5579558.43;2992010.15;50240534.75;52901528.37
1306;40477163.8;17575332.36;15832493.29;1415640.62;5653697.53;1299098.61;1093816.36;227344.06;1833657.78;963333.6;10494124.53;61200579.06;56388538.74
1806;8605133.25;4386021.36;3710943.52;218707.38;289460.99;51271.25;454928.02;853716.31;2521545.28;507994.3;1300971.53;14649169.05;14295559.94
908;2999914.69;1217600.12;1419923.09;65942.15;296449.33;51159.59;5778.22;21795.83;603110.8;1471979.75;643209.9;5997370.28;5796948.78
1307;17870865.75;6452691.23;8144053.28;654073.44;2620047.8;175999.45;1932797.94;134356.01;325426.35;956911.98;2931914.33;24723092.72;24328271.81
1010;14894479.35;4751133.55;8360093.94;118525.14;1664726.72;116731.71;2937675.6;712604.56;1247686.7;1270607.81;1201102.39;22940748.89;22380888.12
1210;3270651.19;1630015.39;1357084.75;22715.52;260835.53;147285.76;190159;138564.44;509315.19;217913.32;199162.64;5736877.08;4673051.54
1308;71111285.73;28300087.75;30875162.3;1193116.44;10742919.24;3658324.53;10334767.07;338213.74;6203387.88;2842654.58;14359166.89;110137105;108847800.4
111;8063289.92;4341583.49;3174454.93;45870.94;501380.56;388530.52;650541.92;71189.22;352693.78;1375326.6;1113694.04;14922885.55;12015266
909;5916313.9;2383417.63;2524134.67;244991.62;763769.98;0;2084571.22;57646.77;1047021.18;191240.06;452738.9;9924442.02;9749532.03
1603;7480186.82;4204516.02;1928320.77;389259.19;958090.84;68013.11;1495813.96;1836208.5;1199574.39;365803.97;2081103.54;13958486.89;14526704.29
209;9243791.46;4360775.43;3476881.45;144688.73;1261445.85;297053.11;145339.76;1692842.96;618013.91;1082258.48;2766772.78;14749648.62;15846072.46
1704;3554966.85;1764236.34;1207927.68;307848.33;274954.5;14483.56;1613833.71;24119.59;504290.27;375462.18;607015.63;6703842.36;6694171.79
608;6886099.43;3335044.37;2895162.15;251605.37;404287.54;5486.78;1674127.9;244971.65;747843.94;478034.65;566478.72;10542255.28;10603043.07
